id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_FinBERT,description_FinBERT,title_FinancialBERT,description_FinancialBERT
XI492YxjDNutX_o6qkBQoZ5EVohOPkgpe-BObZt32Xo,Micron (MU) Q3 Earnings Top Estimates,Zacks Equity Research,2022-06-30T21:25:04Z,https://www.zacks.com/stock/news/1946451/micron-mu-q3-earnings-top-estimates,MU,https://www.zacks.com/amp/stock/news/1946451/micron-mu-q3-earnings-top-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default7.jpg,"Micron (MU) delivered earnings and revenue surprises of 6.15% and 0.22%, respectively, for the quarter ended May 2022. Do the numbers hold clues to what lies ahead for the stock?",neutral,neutral,neutral,positive
MS0zTPH_E7gvlldyew2gopM_g1_eyv9hZ6vz1JNHU78,S&P 500 closes lower for fourth straight session as stocks cement worst first half since 1970,MarketWatch,2022-06-30T21:21:00Z,https://www.marketwatch.com/story/dow-futures-down-over-300-points-as-losing-first-half-closes-and-feds-favorite-inflation-gauge-looms-11656583800,DJIA COMP BBBY CRM WBA NCLH CCL RCL ENPH PWR UHS,https://www.marketwatch.com/amp/story/dow-futures-down-over-300-points-as-losing-first-half-closes-and-feds-favorite-inflation-gauge-looms-11656583800,https://images.mktw.net/im-574520/social,"For the Nasdaq Composite, it was the worst first half in history.",negative,negative,negative,negative
nmEcsyy0APW0JdZ5C6d7iM37YemV6-YCRMAvBxBOyUw,Shaw Announces Third Quarter and Year-to-Date Fiscal 2022 Results,Shaw Communications Inc.,2022-06-30T21:00:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472555/0/en/Shaw-Announces-Third-Quarter-and-Year-to-Date-Fiscal-2022-Results.html,SJR,https://www.globenewswire.com/news-release/2022/06/30/2472555/0/en/Shaw-Announces-Third-Quarter-and-Year-to-Date-Fiscal-2022-Results.html,https://ml.globenewswire.com/Resource/Download/17d182b1-7c1e-4987-b33a-2bdb8ffbb0c5?size=1,"CALGARY, Alberta, June  30, 2022  (GLOBE NEWSWIRE) -- Shaw Communications Inc. (“Shaw” or the “Company”) announces consolidated financial and operating results for the quarter ended May 31, 2022. On a year-over-year basis, consolidated revenue decreased by 2.1% to $1.35 billion, adjusted EBITDA increased 0.3% to $644 million and net income decreased 42.7% to $203 million. The prior year period included incremental Wireline Consumer revenue of approximately $20 million related to the release of a provision following the Canadian Radiotelevision and Telecommunications Commission (CRTC) decision on final aggregated Third Party Internet Access (TPIA) rates. On a year-over-year basis, this revenue impact is effectively offset by equity-based compensation adjustments driven by significant fluctuations in Shaw’s share price and adjustments to employee benefits provisions, resulting in no significant impact on EBITDA variances.",neutral,negative,neutral,negative
i7sn8MoKd4c44C2GPy2Ucs7PVvAhGnpPSpjY89w420s,Millrock Issues Bonus Shares,Millrock Resources Inc.,2022-06-30T21:00:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472554/0/en/Millrock-Issues-Bonus-Shares.html,MRO,https://www.globenewswire.com/news-release/2022/06/30/2472554/0/en/Millrock-Issues-Bonus-Shares.html,https://ml.globenewswire.com/Resource/Download/13300c64-97ee-4d34-97c7-a9a3e4f32a87?size=1,"VANCOUVER, British Columbia, June  30, 2022  (GLOBE NEWSWIRE) -- Millrock Resources Inc. (TSX-V: MRO, OTCQB: MLRKF) (""Millrock"" or the “Company”) reports that further to the Company’s news release dated June 21, 2022, the Company has borrowed a total of $500,000 from Redplug Capital Corporation (the ""Lender"") and issued 2,000,000 common shares as a bonus to the Lender. The shares may not be traded until November 1, 2022.",neutral,neutral,neutral,neutral
gY48ar4ULo02G5-khs-bNGd1wMtQVC0c1jXWoPEdDZs,"Brown & Brown, Inc. announces 2022 second-quarter earnings release and conference call dates","Brown & Brown, Inc.",2022-06-30T21:00:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472550/0/en/Brown-Brown-Inc-announces-2022-second-quarter-earnings-release-and-conference-call-dates.html,BRO,https://www.globenewswire.com/news-release/2022/06/30/2472550/0/en/Brown-Brown-Inc-announces-2022-second-quarter-earnings-release-and-conference-call-dates.html,https://ml.globenewswire.com/Resource/Download/e3005ff7-a185-4113-9820-827a341a3788?size=1,"DAYTONA BEACH, Fla., June  30, 2022  (GLOBE NEWSWIRE) -- Brown & Brown, Inc. (NYSE: BRO) announces it will release its 2022 second-quarter earnings on Monday, July 25, 2022, after the close of the market. On Tuesday, July 26, 2022, J. Powell Brown, Brown & Brown’s president and chief executive officer, and R. Andrew Watts, Brown & Brown’s executive vice president and chief financial officer, will host an investor update conference call concerning Brown & Brown's second-quarter 2022 financial results. You are invited to listen to the call, which will be broadcast live on Brown & Brown's website at 8:00 a.m. EDT. Simply log on to www.bbinsurance.com and click on ""Investor Relations"" and then ""Calendar of Events.""",neutral,neutral,neutral,neutral
SDl9Feaxr72JLZbvW7x-RnNBeSd-jTCrNM8-aXajO5Y,Lithium Ionic Retains Integral Wealth as Market Maker,Lithium Ionic Corp.,2022-06-30T21:00:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472556/0/en/Lithium-Ionic-Retains-Integral-Wealth-as-Market-Maker.html,LTH,https://www.globenewswire.com/news-release/2022/06/30/2472556/0/en/Lithium-Ionic-Retains-Integral-Wealth-as-Market-Maker.html,https://ml.globenewswire.com/Resource/Download/be8a7e4d-8b11-4337-9df0-ed3b9f9d913d?size=1,"TORONTO, June  30, 2022  (GLOBE NEWSWIRE) -- Lithium Ionic Corp. (TSXV: LTH) (“Lithium Ionic” or the “Company”) has retained Integral Wealth Securities Limited (""Integral"") to provide market-making services in accordance with TSX Venture Exchange policies. Integral will trade shares of the Company on the TSX Venture to maintain an orderly market, improve the liquidity of the Company's shares and provide the Company with market intelligence.",neutral,neutral,neutral,positive
5Qd9SkfDIqWy2JVmKBQwETyOE8awo5pTPGQBl9Y0Dq4,Werner Enterprises Receives Supply & Demand Chain Executive Top Supply Chain Projects Award,"Werner Enterprises, Inc.",2022-06-30T20:59:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472549/0/en/Werner-Enterprises-Receives-Supply-Demand-Chain-Executive-Top-Supply-Chain-Projects-Award.html,WERN,https://www.globenewswire.com/news-release/2022/06/30/2472549/0/en/Werner-Enterprises-Receives-Supply-Demand-Chain-Executive-Top-Supply-Chain-Projects-Award.html,https://ml.globenewswire.com/Resource/Download/6a5d441c-8791-4f12-a103-0c4a537e000e?size=1,Industry award spotlights leading transportation company’s innovative Event Resolution System,neutral,positive,neutral,positive
iCK4T7v5cNsbKi7tnNR9F4oi0ailAhd3haQBtV1aVL4,Benzinga Asks: Will Elon Musk Have More Than 125 Million Twitter Followers At The End Of 2022? 40% Said This,Chris Katje,2022-06-30T20:49:14Z,https://www.benzinga.com/news/22/06/27922964/benzinga-asks-will-elon-musk-have-more-than-125-million-twitter-followers-at-the-end-of-2022-40-said,TSLA TWTR,https://www.benzinga.com/amp/content/27922964,https://cdn.benzinga.com/files/images/story/2022/06/30/elon.twitter.jrbenzinga.png?width=1200&height=800&fit=crop,"Tesla Inc (NASDAQ: TSLA) CEO Elon Musk is the world’s richest person and one of the most-followed people on Twitter Inc (NYSE: TWTR), just passing the 100 million follower milestone on the social media platform.
Here’s a look at where Benzinga followers think Musk will end the 2022 year in terms of followers.
What Happened: On June 27, Musk passed the 100 million follower milestone on Twitter, which he is seeking to acquire.
Musk is the sixth most-followed account on Twitter and at the time of writing had 100,321,788 followers and hasn't tweeted since June 21. 
Here are the people currently ahead of ...",neutral,neutral,neutral,neutral
CJ8I8c7rabk5O9o7ZUOiIhFkpmoXZAP6yH07SdUJgxs,General Motors slowly ramps up production of electric Hummer truck,MarketWatch,2022-06-30T20:47:00Z,https://www.marketwatch.com/story/general-motors-slowly-ramps-up-production-of-electric-hummer-truck-11656622069,GM F RIVN,,https://images.mktw.net/im-575147/social,"The waiting list for General Motors Co.’s new GMC Hummer electric pickup truck and related SUV model recently topped 77,000 prospective buyers. Most are likely in for a long wait.",positive,neutral,positive,positive
BByiqnGc4HEO8-Yp60jf_RgAS1bNyKH3yiCqT-lj1Pg,"Why Pinterest, Roku, and Etsy Plunged Today",newsfeedback@fool.com (Billy Duberstein),2022-06-30T20:46:00Z,https://www.fool.com/investing/2022/06/30/why-pinterest-roku-and-etsy-plunged-today/,PINS META GOOGL GS RJF GOOG ETSY ROKU,,https://g.foolcdn.com/editorial/images/687898/gettyimages-675179642.jpg,"Worries about consumer spending continued with the latest inflation reading, sending these economically sensitive stocks down.",negative,negative,positive,negative
z56TRh95CkNBGPrroTpOhtPEbsgluZD_xlSRmMpbYss,These 2 Steel Producers Are Set To Capitalize On Higher Demand,Derek Lewis,2022-06-30T20:43:00Z,https://www.zacks.com/stock/news/1946443/these-2-steel-producers-are-set-to-capitalize-on-higher-demand,NUE CMC,https://www.zacks.com/amp/stock/news/1946443/these-2-steel-producers-are-set-to-capitalize-on-higher-demand,https://staticx-tuner.zacks.com/images/articles/main/71/921.jpg,"Following the lifting of stay-at-home orders and COVID-19-induced lockdowns, steel demand has gained significant traction.",positive,positive,neutral,positive
nVEBifhuqgWFXVL7sWPqCkPcWvfiA3-k0mV14TZkD6I,"Horizon Bancorp, Inc. Announces Earnings Conference Call to Review Second Quarter 2022 Results on July 28","Horizon Bancorp, Inc.",2022-06-30T20:35:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472545/0/en/Horizon-Bancorp-Inc-Announces-Earnings-Conference-Call-to-Review-Second-Quarter-2022-Results-on-July-28.html,HBNC,https://www.globenewswire.com/news-release/2022/06/30/2472545/0/en/Horizon-Bancorp-Inc-Announces-Earnings-Conference-Call-to-Review-Second-Quarter-2022-Results-on-July-28.html,https://ml.globenewswire.com/Resource/Download/32aa0148-053b-48ba-93f9-484e8f57d077?size=1,"MICHIGAN CITY, Ind., June  30, 2022  (GLOBE NEWSWIRE) -- (NASDAQ GS: HBNC) — Horizon Bancorp, Inc. (“Horizon” or the “Company”) will host a conference call at 7:30 a.m. CT on Thursday, July 28, 2022 to review its second quarter 2022 financial results.",neutral,neutral,neutral,neutral
syX6tD0Tuglf0EbJpPfhEcfukKnMFnHqFSkNgs0cxpM,Fortis Inc. to Hold Teleconference on July 28 to Discuss Second Quarter 2022 Results ,Fortis,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472541/0/en/Fortis-Inc-to-Hold-Teleconference-on-July-28-to-Discuss-Second-Quarter-2022-Results.html,FTS FTS,https://www.globenewswire.com/news-release/2022/06/30/2472541/0/en/Fortis-Inc-to-Hold-Teleconference-on-July-28-to-Discuss-Second-Quarter-2022-Results.html,https://ml.globenewswire.com/Resource/Download/f43b560d-e72e-4501-9bcb-f287e93baf07?size=1,"ST. JOHN'S, Newfoundland and Labrador, June  30, 2022  (GLOBE NEWSWIRE) -- Fortis Inc. (""Fortis"" or the ""Corporation"") (TSX/NYSE: FTS) will release its second quarter 2022 financial results on Thursday, July 28, 2022. A teleconference and webcast will be held the same day at 8:30 a.m. (Eastern). David Hutchens, President and Chief Executive Officer and Jocelyn Perry, Executive Vice President and Chief Financial Officer will discuss the Corporation's second quarter financial results.",neutral,neutral,neutral,neutral
fjhWBBaH-fxahkGmdTksuN73ufUmLyfk7gmxuFVAqhY,Demerger of CNH Industrial N.V. through the Separation and Transfer of its “On-Highway” Business to Iveco Group N.V. – Final Settlement,CNH Industrial N.V.,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472538/0/en/Demerger-of-CNH-Industrial-N-V-through-the-Separation-and-Transfer-of-its-On-Highway-Business-to-Iveco-Group-N-V-Final-Settlement.html,CNHI CNHI,https://www.globenewswire.com/news-release/2022/06/30/2472538/0/en/Demerger-of-CNH-Industrial-N-V-through-the-Separation-and-Transfer-of-its-On-Highway-Business-to-Iveco-Group-N-V-Final-Settlement.html,https://ml-eu.globenewswire.com/Resource/Download/f6a4f650-cfc5-4dd4-a7b3-4568c2092890?size=1,Sale of undelivered Iveco Group N.V. common shares,neutral,neutral,neutral,neutral
NGpmY5vbseIW2EFE1nmtgg5gTT3z9hpULa8SJoaSXTY,Information on the total number of voting rights and shares,Nyxoah,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472539/0/en/Information-on-the-total-number-of-voting-rights-and-shares.html,NYXH NYXH,https://www.globenewswire.com/news-release/2022/06/30/2472539/0/en/Information-on-the-total-number-of-voting-rights-and-shares.html,https://ml-eu.globenewswire.com/Resource/Download/e2fa6f25-aeb6-4638-a872-0484a355ccc2?size=1,REGULATED INFORMATION,neutral,neutral,neutral,neutral
Gvj2sAP21FjVpnd_A257LIRqApCuotxMw_b3EiVDPzA,CTS Completes Ferroperm Piezoceramics Acquisition,CTS Corporation,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472544/0/en/CTS-Completes-Ferroperm-Piezoceramics-Acquisition.html,CTS,https://www.globenewswire.com/news-release/2022/06/30/2472544/0/en/CTS-Completes-Ferroperm-Piezoceramics-Acquisition.html,https://ml.globenewswire.com/Resource/Download/99acc03d-41de-4a0a-ae9c-042acd63803a?size=1,"LISLE, Ill., June  30, 2022  (GLOBE NEWSWIRE) -- Today CTS Corporation (NYSE: CTS) completed the previously announced acquisition of Ferroperm Piezoceramics from Meggitt PLC (LSE: MGGT) for 525 million Danish Krone in cash, subject to usual net debt and working capital adjustments and other terms and conditions of the Definitive Share Purchase Agreement.",neutral,neutral,neutral,neutral
Gk2vhF7il7a8FeekSQ4iFtfBZsnphho8Qy5TIJawg8g,Scissione di CNH industrial N.V. mediante separazione e trasferimento del business “On-Highway” a Iveco Group N.V. – Liquidazione finale,CNH Industrial N.V.,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472538/0/it/Scissione-di-CNH-industrial-N-V-mediante-separazione-e-trasferimento-del-business-On-Highway-a-Iveco-Group-N-V-Liquidazione-finale.html,CNHI CNHI,https://www.globenewswire.com/news-release/2022/06/30/2472538/0/it/Scissione-di-CNH-industrial-N-V-mediante-separazione-e-trasferimento-del-business-On-Highway-a-Iveco-Group-N-V-Liquidazione-finale.html,https://ml-eu.globenewswire.com/Resource/Download/f6a4f650-cfc5-4dd4-a7b3-4568c2092890?size=1,Vendita delle azioni ordinarie Iveco Group N.V. non consegnate,neutral,neutral,neutral,neutral
CxKcvv29-ga_Km43y0y15oBIPO6MiI9KcWG1u4wKS-k,Informations sur le nombre total de droits de vote et d'actions ,Nyxoah,2022-06-30T20:30:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472539/0/fr/Informations-sur-le-nombre-total-de-droits-de-vote-et-d-actions.html,NYXH NYXH,https://www.globenewswire.com/news-release/2022/06/30/2472539/0/fr/Informations-sur-le-nombre-total-de-droits-de-vote-et-d-actions.html,https://ml-eu.globenewswire.com/Resource/Download/e2fa6f25-aeb6-4638-a872-0484a355ccc2?size=1,,neutral,,neutral,
C1rapaVrFkNevvR4KKb0dHUXBe2AHfkkMUmGN5JC0Oo,"Yes, Nvidia Is Now On Sale",Victor Dergunov,2022-06-30T20:29:24Z,https://seekingalpha.com/article/4521259-nvidia-nvda-stock-buy-on-sale,NVDA,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1296124309/image_1296124309.jpg?io=getty-c-w750,"Nvidia has been one of the worst-hit stocks during the tech storm, declining by approximately 55% from its all-time high. Read the buy thesis for NVDA here.",neutral,negative,neutral,negative
CPFGXT9CFaByx4ftM6tPLUVXiCH6AfvjCgG-saJbtsE,"View, Inc. Receives Confirmation Letter from Nasdaq Affirming the Company Regains Compliance","View, Inc.",2022-06-30T20:22:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472537/0/en/View-Inc-Receives-Confirmation-Letter-from-Nasdaq-Affirming-the-Company-Regains-Compliance.html,VIEW,https://www.globenewswire.com/news-release/2022/06/30/2472537/0/en/View-Inc-Receives-Confirmation-Letter-from-Nasdaq-Affirming-the-Company-Regains-Compliance.html,https://ml.globenewswire.com/Resource/Download/999d2261-6af0-4a00-af7b-0a0c76eb6629?size=1,"MILPITAS, Calif., June  30, 2022  (GLOBE NEWSWIRE) -- View, Inc. (Nasdaq: VIEW, “View” or the “Company”), a leader in smart building platforms and technologies, today announced that it has received a confirmation letter from Nasdaq on Thursday, June 30th, 2022, affirming that the Company is now in compliance with Listing Rule 5250(c)(1).",positive,positive,neutral,positive
_uPMlCveNA0zYe-ewg7Fnt4U6doeCqpOBtgzYrXLym8,Dynamic Technologies Group announces Amendment to Senior Lender Agreement,Dynamic Technologies Group Inc.,2022-06-30T20:19:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472536/0/en/Dynamic-Technologies-Group-announces-Amendment-to-Senior-Lender-Agreement.html,DTG,https://www.globenewswire.com/news-release/2022/06/30/2472536/0/en/Dynamic-Technologies-Group-announces-Amendment-to-Senior-Lender-Agreement.html,https://ml.globenewswire.com/Resource/Download/5bb0f526-a2ea-4b7b-a039-e46753123433?size=1,"TORONTO, June  30, 2022  (GLOBE NEWSWIRE) -- Dynamic Technologies Group Inc. (TSXV: DTG, OTC:ERILF) (“Dynamic”, “Company”, “we” and “our”) announces that it has executed an amendment to its loan agreement with its senior lender to change the Facility A and B Maturity Dates to July 14, 2022.",neutral,neutral,neutral,positive
Wv9e3ep_dpv1pLog4tyu5gsoU3TrjLMXIty45vi9ux0,Alphabet (GOOGL) Introduces Bluetooth Menu to Nest Hub Max,Zacks Equity Research,2022-06-30T20:17:00Z,https://www.zacks.com/stock/news/1946450/alphabet-googl-introduces-bluetooth-menu-to-nest-hub-max,AMZN ADI AZPN GOOGL,https://www.zacks.com/amp/stock/news/1946450/alphabet-googl-introduces-bluetooth-menu-to-nest-hub-max,https://staticx-tuner.zacks.com/images/articles/main/aa/397.jpg,Alphabet's (GOOGL) Google adds a Bluetooth menu to the settings option in Nest Hub Max to lend an enhanced experience to its users.,neutral,neutral,neutral,positive
yWmt1TVRVOgs8p_qWykNFbgCrFtNtbN7RGuexRwgM0I,IN8bio to Present at July Investor and Scientific Conferences,"IN8bio, Inc",2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472529/0/en/IN8bio-to-Present-at-July-Investor-and-Scientific-Conferences.html,INAB,https://www.globenewswire.com/news-release/2022/06/30/2472529/0/en/IN8bio-to-Present-at-July-Investor-and-Scientific-Conferences.html,https://ml.globenewswire.com/Resource/Download/ab4056e8-16d0-4c44-9ee8-367a47f6ef78?size=1,"NEW YORK, June  30, 2022  (GLOBE NEWSWIRE) -- IN8bio, Inc. (Nasdaq: INAB), a clinical-stage biopharmaceutical company focused on the discovery and development of innovative gamma-delta T cell therapies utilizing its DeltEx platform, today announced July conference presentations:",neutral,neutral,neutral,neutral
mUc4VTjFudVOpwKszxcjMJID6dW4fAjEE2nPHtwhIts,Uniti Group Inc. To Report Second Quarter 2022 Financial Results and Host Conference Call,Uniti Group Inc.,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472526/35697/en/Uniti-Group-Inc-To-Report-Second-Quarter-2022-Financial-Results-and-Host-Conference-Call.html,UNIT,https://www.globenewswire.com/news-release/2022/06/30/2472526/35697/en/Uniti-Group-Inc-To-Report-Second-Quarter-2022-Financial-Results-and-Host-Conference-Call.html,https://ml.globenewswire.com/Resource/Download/b065ce09-4401-49b3-a72d-688f19428158?size=1,"LITTLE ROCK, Ark., June  30, 2022  (GLOBE NEWSWIRE) -- Uniti Group Inc. (“Uniti”) (Nasdaq: UNIT) announced today that it will report its second quarter 2022 financial results prior to the opening of trading on the Nasdaq Stock Exchange on August 4, 2022. A conference call to discuss those earnings will be held the same day at 8:30 AM Eastern Time.",neutral,neutral,neutral,neutral
hQT4mle73mqcGueoKsXg94ja-9aGNDprKd4IOmysrJI,Costco Wholesale Corporation Acquires Minority Interest in Costco-Taiwan,Costco Wholesale Corporation,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472530/0/en/Costco-Wholesale-Corporation-Acquires-Minority-Interest-in-Costco-Taiwan.html,COST,https://www.globenewswire.com/news-release/2022/06/30/2472530/0/en/Costco-Wholesale-Corporation-Acquires-Minority-Interest-in-Costco-Taiwan.html,https://www.globenewswire.com/news-release/2022/06/30/2472530/0/en/Costco-Wholesale-Corporation-Acquires-Minority-Interest-in-Costco-Taiwan.html,"ISSAQUAH, Wash., June  30, 2022  (GLOBE NEWSWIRE) -- Costco Wholesale Corporation (“Costco” or the “Company”) has completed a purchase for $1.05 billion by a wholly-owned subsidiary of the 45% minority interest in Costco-Taiwan, a joint venture, from our long-time joint venture partners. The Company now indirectly owns all of Costco Taiwan. We estimate that the purchase will be approximately one to one and one-half percent accretive to earnings per share.",neutral,positive,neutral,positive
YnBv5ck-5aJ0QfteMqYaOkes3PrJIYIAGwGR-6c7DOU,"Kite Realty Group Trust to Report Second Quarter 2022 Financial Results on August 2, 2022",Kite Realty Group Trust,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472531/0/en/Kite-Realty-Group-Trust-to-Report-Second-Quarter-2022-Financial-Results-on-August-2-2022.html,KRG,https://www.globenewswire.com/news-release/2022/06/30/2472531/0/en/Kite-Realty-Group-Trust-to-Report-Second-Quarter-2022-Financial-Results-on-August-2-2022.html,https://ml.globenewswire.com/Resource/Download/a67a5ad9-c6dc-470d-b5f4-9cc455720ebd?size=1,"INDIANAPOLIS, June  30, 2022  (GLOBE NEWSWIRE) -- Kite Realty Group Trust (NYSE: KRG) announced today that it will release financial results for the quarter ending June 30, 2022, after the market closes on Tuesday, August 2. KRG will conduct a conference call to discuss its financial results the following day, August 3, at 1:00 p.m. Eastern Time.",neutral,neutral,neutral,neutral
Ng6sYUGq7iboK7c6ESgCSvToHL6UlytzQMkbzHJXq6Q,Dime Community Bancshares Declares Quarterly Cash Dividend for Common Stock,"Dime Community Bancshares, Inc.",2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472528/8094/en/Dime-Community-Bancshares-Declares-Quarterly-Cash-Dividend-for-Common-Stock.html,DCOM DCOMP,https://www.globenewswire.com/news-release/2022/06/30/2472528/8094/en/Dime-Community-Bancshares-Declares-Quarterly-Cash-Dividend-for-Common-Stock.html,https://ml.globenewswire.com/Resource/Download/cc302a95-36bf-4ba7-b90b-39e3115a87a6?size=1,"HAUPPAUGE, N.Y., June  30, 2022  (GLOBE NEWSWIRE) -- Dime Community Bancshares, Inc. (Nasdaq: DCOM) (the “Company”) announced that its Board of Directors today declared a quarterly cash dividend of $0.24 per share of Common Stock, payable on July 25, 2022 to common stockholders of record as of July 18, 2022. The Company continues its trend of uninterrupted dividends.",neutral,neutral,neutral,positive
JeUKiC2jrdQSpOR_ZDkKgdXtINZ8NiRPtX-0mPqa6Io,Seneca Resources Completes Divestiture of California Properties,National Fuel Gas Company,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472535/0/en/Seneca-Resources-Completes-Divestiture-of-California-Properties.html,NFG,https://www.globenewswire.com/news-release/2022/06/30/2472535/0/en/Seneca-Resources-Completes-Divestiture-of-California-Properties.html,https://ml.globenewswire.com/Resource/Download/07f75cec-aeab-43a4-a9d5-72c04284edfd?size=1,"WILLIAMSVILLE, N.Y., June  30, 2022  (GLOBE NEWSWIRE) -- Today, Seneca Resources Company, LLC (Seneca), the Exploration and Production segment of National Fuel Gas Company (NYSE: NFG) (National Fuel or the Company), announced that it has closed the sale of the Company’s California properties to Sentinel Peak Resources California, LLC. The Company received net proceeds of approximately $241 million, after customary closing adjustments.",neutral,neutral,neutral,neutral
EBFFJajw5yY3tz7LpVu0Ttg8I14gSNB4E6RGTk62yC8,Harsco Corporation Completes Accounts Receivable Securitization to Support Financial Flexibility,Harsco Corporation,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472527/625/en/Harsco-Corporation-Completes-Accounts-Receivable-Securitization-to-Support-Financial-Flexibility.html,HSC,https://www.globenewswire.com/news-release/2022/06/30/2472527/625/en/Harsco-Corporation-Completes-Accounts-Receivable-Securitization-to-Support-Financial-Flexibility.html,https://ml.globenewswire.com/Resource/Download/00aa6ddb-bd27-40c7-821d-04959f5331b5?size=1,"CAMP HILL, Pa., June  30, 2022  (GLOBE NEWSWIRE) -- Harsco Corporation (NYSE: HSC) today announced that it has closed an accounts receivable securitization facility of $150 million with PNC Bank, N.A. The Company expects to initially utilize approximately $120 million of the facility, with this asset monetization providing annual interest savings of approximately $2 million. This transaction also lowers Harsco’s leverage as defined under its existing senior secured credit agreement. The remaining availability under the facility may be funded at the Company’s discretion in subsequent quarters. The facility has a term of three years.",positive,neutral,neutral,positive
2d1u9KK_YQBweJsaKasj6mPNr89hPjY9N5tMGbkAL3A,Iron Spark I Inc. and Hypebeast Announce Filing of Registration Statement with the U.S. Securities and Exchange Commission With Respect to Proposed Business Combination,IronSpark I Inc.,2022-06-30T20:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472532/0/en/Iron-Spark-I-Inc-and-Hypebeast-Announce-Filing-of-Registration-Statement-with-the-U-S-Securities-and-Exchange-Commission-With-Respect-to-Proposed-Business-Combination.html,ISAA,https://www.globenewswire.com/news-release/2022/06/30/2472532/0/en/Iron-Spark-I-Inc-and-Hypebeast-Announce-Filing-of-Registration-Statement-with-the-U-S-Securities-and-Exchange-Commission-With-Respect-to-Proposed-Business-Combination.html,https://ml.globenewswire.com/Resource/Download/d4af935d-4160-4256-ad65-59c5ea2620b0?size=1,"NEW YORK and HONG KONG, June  30, 2022  (GLOBE NEWSWIRE) -- Hypebeast Limited (HKSE: 00150, ""Hypebeast"" or the ""Company""), the go-to platform for contemporary culture and lifestyle and a premier destination for editorially-driven commerce and news, and Iron Spark I Inc. (Nasdaq: ISAA, ""Iron Spark""), a publicly-traded special purpose acquisition company (""SPAC""), announced today that Hypebeast filed an amended registration statement on Form F-4 with the U.S. Securities and Exchange Commission (“SEC”) with respect to their proposed business combination (the “Business Combination”).",neutral,neutral,neutral,neutral
EIO3-Aqvn1hloiUN19aYRMbMuaunvkusZnfgRYSkT4w,"ITT's Abundant Prospects a Boon, Persistent Risks a Bane",Zacks Equity Research,2022-06-30T20:12:00Z,https://www.zacks.com/stock/news/1946448/itts-abundant-prospects-a-boon-persistent-risks-a-bane,ITT CSL NDSN GFF,https://www.zacks.com/amp/stock/news/1946448/itts-abundant-prospects-a-boon-persistent-risks-a-bane,https://staticx-tuner.zacks.com//images/articles/main/31/220.jpg,"ITT is poised to benefit from a solid momentum across its end markets, acquisition and growth investments. Rising costs and expenses, and forex woes might affect its performance.",positive,negative,neutral,positive
6ID3xO7fGh_7y89hLXOhkloIo3_mKuiX60KCknlwNK4,Rising Airfreight Revenues Aid Expeditors (EXPD) Despite High Debt,Zacks Equity Research,2022-06-30T20:06:00Z,https://www.zacks.com/stock/news/1946447/rising-airfreight-revenues-aid-expeditors-expd-despite-high-debt,CHRW EXPD KEX GATX,https://www.zacks.com/amp/stock/news/1946447/rising-airfreight-revenues-aid-expeditors-expd-despite-high-debt,https://staticx-tuner.zacks.com/images/articles/main/32/2128.jpg,"Expeditors (EXPD) currently benefits from an uptick in airfreight revenues and investor-friendly steps. However, a decline in its current ratio is concerning.",positive,negative,neutral,positive
